map_name	map_start	map_stop	feature_name	feature_start	feature_stop	feature_type	
ctg22	1.00	617.00	C283	272.00		Marker	
ctg22	1.00	617.00	C713	272.00		Marker	
ctg22	1.00	617.00	R1764	587.00		Marker	
ctg22	1.00	617.00	R3279	393.00		Marker	
ctg22	1.00	617.00	E20351S	439.00		Marker	
ctg22	1.00	617.00	L610	517.00		Marker	
ctg22	1.00	617.00	C60583S	603.00		Marker	
ctg22	1.00	617.00	RZ538	587.00		Marker	
ctg22	1.00	617.00	C191	136.00		Marker	
ctg22	1.00	617.00	RM315	393.00		Marker	
ctg22	1.00	617.00	RZ444	174.00		Marker	
ctg22	1.00	617.00	C137	247.50		Marker	
ctg22	1.00	617.00	AP004669	589.00	617.00	Clone	
ctg22	1.00	617.00	AP004366	128.00	164.00	Clone	
ctg22	1.00	617.00	AP004127	321.00	349.00	Clone	
ctg22	1.00	617.00	AP003794	468.00	498.00	Clone	
ctg22	1.00	617.00	AP003734	100.00	132.00	Clone	
ctg22	1.00	617.00	AP003611	504.00	530.00	Clone	
ctg22	1.00	617.00	AP003566	595.00	611.00	Clone	
ctg22	1.00	617.00	AP003442	397.00	425.00	Clone	
ctg22	1.00	617.00	AP003415	427.00	451.00	Clone	
ctg22	1.00	617.00	AP003315	70.00	98.00	Clone	
ctg22	1.00	617.00	AP003302	10.00	40.00	Clone	
ctg22	1.00	617.00	AP003289	443.00	473.00	Clone	
ctg22	1.00	617.00	AP003287	470.00	498.00	Clone	
ctg22	1.00	617.00	AP003286	548.00	578.00	Clone	
ctg22	1.00	617.00	AP003279	380.00	406.00	Clone	
ctg22	1.00	617.00	AP003271	160.00	188.00	Clone	
ctg22	1.00	617.00	AP003270	525.00	559.00	Clone	
ctg22	1.00	617.00	AP003252	122.00	138.00	Clone	
ctg22	1.00	617.00	AP003251	286.00	302.00	Clone	
ctg22	1.00	617.00	AP003242	345.00	369.00	Clone	
ctg22	1.00	617.00	AP003241	234.00	256.00	Clone	
ctg22	1.00	617.00	AP003240	258.00	286.00	Clone	
ctg22	1.00	617.00	AP003235	573.00	601.00	Clone	
ctg22	1.00	617.00	AP003231	206.00	242.00	Clone	
ctg22	1.00	617.00	AP003230	47.00	69.00	Clone	
ctg220	5.00	502.00	RZ583	147.00		Marker	
ctg220	5.00	502.00	G4003	216.00		Marker	
ctg220	5.00	502.00	S20832S	88.00		Marker	
ctg220	5.00	502.00	G291	14.50		Marker	
ctg220	5.00	502.00	E10477S	404.00		Marker	
ctg220	5.00	502.00	E31548S	118.00		Marker	
ctg220	5.00	502.00	S12564	88.00		Marker	
ctg220	5.00	502.00	C488	340.00		Marker	
ctg220	5.00	502.00	RZ811	147.00		Marker	
ctg220	5.00	502.00	R2303	56.00		Marker	
ctg220	5.00	502.00	S10602	290.50		Marker	
ctg220	5.00	502.00	E1363S	404.00		Marker	
ctg220	5.00	502.00	G2155	304.00		Marker	
ctg220	5.00	502.00	R1877	15.50		Marker	
ctg220	5.00	502.00	BCD207	290.50		Marker	
ctg220	5.00	502.00	S14155	316.00		Marker	
ctg220	5.00	502.00	C1361	118.00		Marker	
ctg220	5.00	502.00	AC091680	430.00	466.00	Clone	
ctg220	5.00	502.00	AC091122	200.00	232.00	Clone	
ctg220	5.00	502.00	AC090870	192.00	216.00	Clone	
ctg220	5.00	502.00	AC087192	255.00	283.00	Clone	
ctg220	5.00	502.00	AC084023	160.00	200.00	Clone	
ctg220	5.00	502.00	AC079888	101.00	135.00	Clone	
ctg220	5.00	502.00	AC079029	373.00	401.00	Clone	
ctg220	5.00	502.00	AC078894	391.00	417.00	Clone	
ctg220	5.00	502.00	AC078840	131.00	163.00	Clone	
ctg220	5.00	502.00	AC074232	421.00	447.00	Clone	
ctg220	5.00	502.00	AC073867	286.00	298.00	Clone	
ctg220	5.00	502.00	AC068950	38.00	74.00	Clone	
ctg220	5.00	502.00	AC068924	289.00	319.00	Clone	
ctg220	5.00	502.00	AC068923	74.00	102.00	Clone	
ctg220	5.00	502.00	AC051634	350.00	368.00	Clone	
ctg220	5.00	502.00	AC025296	316.00	352.00	Clone	
ctg220	5.00	502.00	AC023240	0.00	28.00	Clone	
ctg220	5.00	502.00	AC023240	42.50		Clone	
ctg221	-6.00	304.00	S11131	119.50		Marker	
ctg221	-6.00	304.00	RG561	271.00		Marker	
ctg221	-6.00	304.00	RZ500	89.00		Marker	
ctg221	-6.00	304.00	E61768S	237.00		Marker	
ctg221	-6.00	304.00	RM147	89.00		Marker	
ctg221	-6.00	304.00	G71	216.50		Marker	
ctg221	-6.00	304.00	R1638	104.00		Marker	
ctg221	-6.00	304.00	RM484	89.00		Marker	
ctg221	-6.00	304.00	C16	121.00		Marker	
ctg221	-6.00	304.00	C809	173.50		Marker	
ctg221	-6.00	304.00	C797	214.00		Marker	
ctg221	-6.00	304.00	AC092697	26.00	56.00	Clone	
ctg221	-6.00	304.00	AC092389	-6.00	32.00	Clone	
ctg221	-6.00	304.00	AC074196	41.00	81.00	Clone	
ctg221	-6.00	304.00	AC073166	72.00	106.00	Clone	
ctg221	-6.00	304.00	AC069300	252.00	290.00	Clone	
ctg221	-6.00	304.00	AC051633	109.00	133.00	Clone	
ctg221	-6.00	304.00	AC037426	221.00	253.00	Clone	
ctg221	-6.00	304.00	AC026758	195.00	233.00	Clone	
ctg221	-6.00	304.00	AC025783	132.00	166.00	Clone	
ctg221	-6.00	304.00	AC020666	159.00	195.00	Clone	
ctg221	-6.00	304.00	AC020666	177.50		Clone	
ctg222	1.00	264.00	C223	199.00		Marker	
ctg222	1.00	264.00	CDO534	250.00		Marker	
ctg222	1.00	264.00	C405	242.00		Marker	
ctg222	1.00	264.00	S12669S	93.00		Marker	
ctg222	1.00	264.00	RM228	62.00		Marker	
ctg222	1.00	264.00	RM333	97.00		Marker	
ctg222	1.00	264.00	RM591	199.00		Marker	
ctg222	1.00	264.00	RM590	242.00		Marker	
ctg222	1.00	264.00	AC087599	75.00	119.00	Clone	
ctg222	1.00	264.00	AC084763	44.00	80.00	Clone	
ctg222	1.00	264.00	AC079890	17.00	49.00	Clone	
ctg222	1.00	264.00	AC079874	1.00	29.00	Clone	
ctg222	1.00	264.00	AC077693	113.00	157.00	Clone	
ctg222	1.00	264.00	AC060755	153.00	187.00	Clone	
ctg222	1.00	264.00	AC027037	211.00	225.00	Clone	
ctg222	1.00	264.00	AC018929	189.00	209.00	Clone	
ctg222	1.00	264.00	AC018727	227.00	257.00	Clone	
ctg222	1.00	264.00	AC018727	217.50		Clone	
ctg222	1.00	264.00	AC018929	199.00		Clone	
ctg223	1.00	166.00	C732	127.50		Marker	
ctg223	1.00	166.00	G193	86.50		Marker	
ctg223	1.00	166.00	G24	51.50		Marker	
ctg223	1.00	166.00	R2984	53.50		Marker	
ctg223	1.00	166.00	R3025S	134.50		Marker	
ctg223	1.00	166.00	C562	16.50		Marker	
ctg224	3.00	414.00	C294	240.00		Marker	
ctg224	3.00	414.00	S2556	279.00		Marker	
ctg224	3.00	414.00	S10723	154.50		Marker	
ctg224	3.00	414.00	CDO127	314.00		Marker	
ctg224	3.00	414.00	C104	70.00		Marker	
ctg224	3.00	414.00	C3029S	314.00		Marker	
ctg224	3.00	414.00	R3023	302.00		Marker	
ctg224	3.00	414.00	R1466	113.00		Marker	
ctg224	3.00	414.00	R2918	356.00		Marker	
ctg224	3.00	414.00	S10637	313.50		Marker	
ctg224	3.00	414.00	R1938	340.00		Marker	
ctg224	3.00	414.00	AL513005	294.00	322.00	Clone	
ctg224	3.00	414.00	AC112209	373.00	407.00	Clone	
ctg225	2.00	54.00	C794	27.50		Marker	
ctg226	1.00	178.00	S20163S	47.50		Marker	
ctg226	1.00	178.00	E12196S	34.00		Marker	
ctg226	1.00	178.00	C477	19.00		Marker	
ctg226	1.00	178.00	C316	68.00		Marker	
ctg226	1.00	178.00	C30192	68.00		Marker	
ctg226	1.00	178.00	E60261	68.00		Marker	
ctg227	-2.00	175.00	L428	131.00		Marker	
ctg227	-2.00	175.00	R682	40.50		Marker	
ctg227	-2.00	175.00	R2316	121.00		Marker	
ctg227	-2.00	175.00	S2712	140.50		Marker	
ctg227	-2.00	175.00	AF172282	-2.00	34.00	Clone	
ctg227	-2.00	175.00	AF172282	-1.00	33.00	Clone	
ctg227	-2.00	175.00	AF172282	0.00	32.00	Clone	
ctg227	-2.00	175.00	AF172282	3.00	33.00	Clone	
ctg227	-2.00	175.00	AF172282	4.00	36.00	Clone	
ctg228	1.00	317.00	G320	65.50		Marker	
ctg228	1.00	317.00	E30537S	198.50		Marker	
ctg228	1.00	317.00	S12669S	61.00		Marker	
ctg228	1.00	317.00	G329	74.00		Marker	
ctg228	1.00	317.00	RZ836	209.50		Marker	
ctg229	4.00	144.00	C459	123.50		Marker	
ctg229	4.00	144.00	S2137	23.00		Marker	
ctg23	1.00	314.00	RG727	89.00		Marker	
ctg23	1.00	314.00	C30021	124.00		Marker	
ctg23	1.00	314.00	C12740	41.00		Marker	
ctg23	1.00	314.00	C1439	16.00		Marker	
ctg23	1.00	314.00	S13849	245.00		Marker	
ctg23	1.00	314.00	C309	221.50		Marker	
ctg23	1.00	314.00	C3120	286.00		Marker	
ctg23	1.00	314.00	RM431	203.00		Marker	
ctg23	1.00	314.00	E30867	33.00		Marker	
ctg23	1.00	314.00	L819	231.00		Marker	
ctg23	1.00	314.00	S13312	245.00		Marker	
ctg23	1.00	314.00	R2015	89.00		Marker	
ctg23	1.00	314.00	C10491	81.00		Marker	
ctg23	1.00	314.00	AP003922	7.00	25.00	Clone	
ctg23	1.00	314.00	AP003791	291.00	309.00	Clone	
ctg23	1.00	314.00	AP003561	58.00	104.00	Clone	
ctg23	1.00	314.00	AP003431	134.00	182.00	Clone	
ctg23	1.00	314.00	AP003418	225.00	265.00	Clone	
ctg23	1.00	314.00	AP003407	183.00	203.00	Clone	
ctg23	1.00	314.00	AP003405	48.00	88.00	Clone	
ctg23	1.00	314.00	AP003379	110.00	138.00	Clone	
ctg23	1.00	314.00	AP003349	218.00	244.00	Clone	
ctg23	1.00	314.00	AP003346	115.00	151.00	Clone	
ctg23	1.00	314.00	AP003316	193.00	213.00	Clone	
ctg23	1.00	314.00	AP003313	252.00	290.00	Clone	
ctg23	1.00	314.00	AP003261	20.00	46.00	Clone	
ctg23	1.00	314.00	AP003227	34.00	78.00	Clone	
ctg23	1.00	314.00	AF229199	104.00	150.00	Clone	
ctg23	1.00	314.00	AC090974	77.00	109.00	Clone	
ctg230	1.00	389.00	G44	217.50		Marker	
ctg230	1.00	389.00	S10207	32.50		Marker	
ctg230	1.00	389.00	C61883S	262.00		Marker	
ctg230	1.00	389.00	E61794S	159.50		Marker	
ctg230	1.00	389.00	E20933S	325.50		Marker	
ctg230	1.00	389.00	R10606S	243.50		Marker	
ctg231	1.00	250.00	E61044S	217.50		Marker	
ctg231	1.00	250.00	R391	11.50		Marker	
ctg231	1.00	250.00	AP004805	18.00	58.00	Clone	
ctg231	1.00	250.00	AP004724	26.00	66.00	Clone	
ctg232	9.00	291.00	S2264	216.00		Marker	
ctg232	9.00	291.00	C1478	121.00		Marker	
ctg232	9.00	291.00	C53961S	122.00		Marker	
ctg232	9.00	291.00	S2137	215.00		Marker	
ctg232	9.00	291.00	AC112208	123.00	159.00	Clone	
ctg233	5.00	151.00	S20262S	62.00		Marker	
ctg233	5.00	151.00	E50283S	24.50		Marker	
ctg233	5.00	151.00	C3	42.00		Marker	
ctg233	5.00	151.00	C477	32.00		Marker	
ctg233	5.00	151.00	R569	58.00		Marker	
ctg233	5.00	151.00	C913	127.50		Marker	
ctg233	5.00	151.00	S790	126.00		Marker	
ctg233	5.00	151.00	R1559	119.00		Marker	
ctg233	5.00	151.00	R10606S	23.50		Marker	
ctg233	5.00	151.00	S1084	126.50		Marker	
ctg234	1.00	205.00	E3558S	43.00		Marker	
ctg234	1.00	205.00	R120	14.50		Marker	
ctg234	1.00	205.00	E10235S	128.50		Marker	
ctg234	1.00	205.00	R1891	14.50		Marker	
ctg235	1.00	387.00	RZ900	28.50		Marker	
ctg235	1.00	387.00	C754	190.50		Marker	
ctg235	1.00	387.00	C602	343.50		Marker	
ctg235	1.00	387.00	R120	28.50		Marker	
ctg235	1.00	387.00	S10616	92.00		Marker	
ctg235	1.00	387.00	R1891	28.00		Marker	
ctg235	1.00	387.00	R728	364.00		Marker	
ctg236	1.00	180.00	E20817	58.50		Marker	
ctg236	1.00	180.00	G257	158.00		Marker	
ctg236	1.00	180.00	C137	39.00		Marker	
ctg236	1.00	180.00	G62	134.50		Marker	
ctg237	1.00	204.00	E3558S	99.00		Marker	
ctg237	1.00	204.00	E51178	184.00		Marker	
ctg237	1.00	204.00	RG16	162.50		Marker	
ctg237	1.00	204.00	C567	159.00		Marker	
ctg237	1.00	204.00	RG2	187.00		Marker	
ctg237	1.00	204.00	E60570	120.50		Marker	
ctg238	6.00	72.00	E11749	51.50		Marker	
ctg238	6.00	72.00	RZ797	19.50		Marker	
ctg239	1.00	91.00	CDO534	25.00		Marker	
ctg239	1.00	91.00	E11382S	48.50		Marker	
ctg239	1.00	91.00	S4002S	22.50		Marker	
ctg24	3.00	188.00	E61044S	56.00		Marker	
ctg24	3.00	188.00	R3203	162.00		Marker	
ctg24	3.00	188.00	RM104	155.00		Marker	
ctg24	3.00	188.00	R2414	37.50		Marker	
ctg24	3.00	188.00	RZ14	70.00		Marker	
ctg24	3.00	188.00	R1545	118.00		Marker	
ctg24	3.00	188.00	C346	31.00		Marker	
ctg24	3.00	188.00	L1082	70.00		Marker	
ctg24	3.00	188.00	S10526	97.00		Marker	
ctg24	3.00	188.00	G2200	17.00		Marker	
ctg24	3.00	188.00	AP003505	147.00	177.00	Clone	
ctg24	3.00	188.00	AP003451	102.00	134.00	Clone	
ctg24	3.00	188.00	AP003437	135.00	171.00	Clone	
ctg24	3.00	188.00	AP003436	53.00	87.00	Clone	
ctg24	3.00	188.00	AP003433	88.00	106.00	Clone	
ctg24	3.00	188.00	AP003416	19.00	43.00	Clone	
ctg24	3.00	188.00	AP003380	5.00	29.00	Clone	
ctg24	3.00	188.00	AC091090	136.00	174.00	Clone	
ctg24	3.00	188.00	AC091089	3.00	27.00	Clone	
ctg24	3.00	188.00	AC091088	53.00	87.00	Clone	
ctg24	3.00	188.00	AC091087	149.00	175.00	Clone	
ctg24	3.00	188.00	AC091071	22.00	54.00	Clone	
ctg24	3.00	188.00	AC087596	81.00	105.00	Clone	
ctg24	3.00	188.00	AC087595	104.00	140.00	Clone	
ctg240	1.00	499.00	S723	480.00		Marker	
ctg240	1.00	499.00	C189	422.50		Marker	
ctg240	1.00	499.00	E31045S	219.50		Marker	
ctg240	1.00	499.00	C1172	33.50		Marker	
ctg240	1.00	499.00	C901	66.00		Marker	
ctg240	1.00	499.00	C793	183.00		Marker	
ctg240	1.00	499.00	R2502	52.00		Marker	
ctg240	1.00	499.00	RZ537	395.50		Marker	
ctg240	1.00	499.00	CDO365	35.50		Marker	
ctg240	1.00	499.00	RG103	206.00		Marker	
ctg240	1.00	499.00	E11382S	401.50		Marker	
ctg240	1.00	499.00	C481S	321.00		Marker	
ctg240	1.00	499.00	R3341	23.50		Marker	
ctg240	1.00	499.00	AC109929	361.00	391.00	Clone	
ctg240	1.00	499.00	AC109644	285.00	313.00	Clone	
ctg240	1.00	499.00	AC108871	338.00	362.00	Clone	
ctg240	1.00	499.00	AC108224	29.00	59.00	Clone	
ctg240	1.00	499.00	AC108223	0.00	30.00	Clone	
ctg240	1.00	499.00	AC104847	461.00	499.00	Clone	
ctg242	2.00	87.00	R1164	57.50		Marker	
ctg243	1.00	111.00	C6	86.00		Marker	
ctg243	1.00	111.00	G4001	97.00		Marker	
ctg243	1.00	111.00	R2458	59.00		Marker	
ctg243	1.00	111.00	C50	76.50		Marker	
ctg243	1.00	111.00	AC109594	78.00	106.00	Clone	
ctg243	1.00	111.00	AC109365	50.00	90.00	Clone	
ctg244	1.00	215.00	R1690	32.00		Marker	
ctg244	1.00	215.00	RM254	165.00		Marker	
ctg244	1.00	215.00	AF161269	158.00	186.00	Clone	
ctg244	1.00	215.00	AF119222	159.00	171.00	Clone	
ctg244	1.00	215.00	AC104845	185.00	205.00	Clone	
ctg244	1.00	215.00	AC104844	125.00	165.00	Clone	
ctg244	1.00	215.00	AF128457	179.00		Clone	
ctg244	1.00	215.00	AF161269	118.00		Clone	
ctg244	1.00	215.00	AF119222	178.50		Clone	
ctg245	1.00	86.00	G1465	22.00		Marker	
ctg245	1.00	86.00	S3578S	54.00		Marker	
ctg246	4.00	230.00	G376	82.50		Marker	
ctg246	4.00	230.00	L833	185.00		Marker	
ctg246	4.00	230.00	AC113249	97.00	121.00	Clone	
ctg246	4.00	230.00	AC108872	204.00	228.00	Clone	
ctg246	4.00	230.00	AC104846	66.00	98.00	Clone	
ctg247	4.00	516.00	R10783S	27.00		Marker	
ctg247	4.00	516.00	R1506	132.50		Marker	
ctg247	4.00	516.00	C63245	438.00		Marker	
ctg247	4.00	516.00	C950	425.00		Marker	
ctg247	4.00	516.00	L468	481.50		Marker	
ctg247	4.00	516.00	G389	497.50		Marker	
ctg247	4.00	516.00	L1044	327.50		Marker	
ctg247	4.00	516.00	Y2668L	346.00		Marker	
ctg247	4.00	516.00	C82	459.50		Marker	
ctg247	4.00	516.00	RZ424	438.00		Marker	
ctg247	4.00	516.00	AC108870	421.00	455.00	Clone	
ctg247	4.00	516.00	AC090056	8.00	46.00	Clone	
ctg248	1.00	71.00	C980	38.00		Marker	
ctg248	1.00	71.00	C481S	19.50		Marker	
ctg248	1.00	71.00	S1872	36.00		Marker	
ctg248	1.00	71.00	L190	21.00		Marker	
ctg248	1.00	71.00	S10003	48.00		Marker	
ctg249	1.00	410.00	R3266	71.00		Marker	
ctg249	1.00	410.00	C294	395.00		Marker	
ctg249	1.00	410.00	S10723	303.00		Marker	
ctg249	1.00	410.00	R1466	277.00		Marker	
ctg249	1.00	410.00	G193	98.00		Marker	
ctg249	1.00	410.00	G24	67.50		Marker	
ctg249	1.00	410.00	C104	191.50		Marker	
ctg249	1.00	410.00	AL513402	47.00	75.00	Clone	
ctg249	1.00	410.00	AL513003	322.00	362.00	Clone	
ctg25	1.00	153.00	E1181S	91.00		Marker	
ctg25	1.00	153.00	C63135S	70.00		Marker	
ctg25	1.00	153.00	S10020	24.50		Marker	
ctg25	1.00	153.00	RZ801	24.00		Marker	
ctg25	1.00	153.00	RM529	34.00		Marker	
ctg25	1.00	153.00	C1310S	138.00		Marker	
ctg25	1.00	153.00	C742	70.00		Marker	
ctg25	1.00	153.00	S2672	91.00		Marker	
ctg25	1.00	153.00	C1482	138.00		Marker	
ctg25	1.00	153.00	S1046	24.00		Marker	
ctg25	1.00	153.00	AP004332	26.00	42.00	Clone	
ctg25	1.00	153.00	AP003272	59.00	81.00	Clone	
ctg25	1.00	153.00	AP003269	125.00	151.00	Clone	
ctg25	1.00	153.00	AP003266	77.00	105.00	Clone	
ctg25	1.00	153.00	AP003262	15.00	33.00	Clone	
ctg250	3.00	487.00	R1534	328.00		Marker	
ctg250	3.00	487.00	G124	469.00		Marker	
ctg250	3.00	487.00	S13913	303.50		Marker	
ctg250	3.00	487.00	R2672	448.00		Marker	
ctg250	3.00	487.00	L254	277.50		Marker	
ctg250	3.00	487.00	R367	469.50		Marker	
ctg250	3.00	487.00	R372	477.50		Marker	
ctg250	3.00	487.00	R1888	212.00		Marker	
ctg250	3.00	487.00	R3023	72.00		Marker	
ctg250	3.00	487.00	C481S	445.00		Marker	
ctg250	3.00	487.00	R3351	177.00		Marker	
ctg250	3.00	487.00	AL513404	302.00	334.00	Clone	
ctg250	3.00	487.00	AL513006	434.00	462.00	Clone	
ctg251	4.00	195.00	CDO365	89.50		Marker	
ctg251	4.00	195.00	C1556S	157.50		Marker	
ctg252	2.00	386.00	S10520	38.00		Marker	
ctg252	2.00	386.00	RZ670	24.00		Marker	
ctg252	2.00	386.00	R3375	26.50		Marker	
ctg252	2.00	386.00	S12669S	41.00		Marker	
ctg252	2.00	386.00	AP004746	46.00	74.00	Clone	
ctg252	2.00	386.00	AP004649	249.00	279.00	Clone	
ctg252	2.00	386.00	AP004589	105.00	135.00	Clone	
ctg252	2.00	386.00	AP004565	173.00	211.00	Clone	
ctg252	2.00	386.00	AP004157	137.00	163.00	Clone	
ctg252	2.00	386.00	AP004135	234.00	260.00	Clone	
ctg252	2.00	386.00	AP003919	217.00	239.00	Clone	
ctg252	2.00	386.00	AP003906	108.00	132.00	Clone	
ctg252	2.00	386.00	AP003875	190.00	222.00	Clone	
ctg252	2.00	386.00	AP003858	146.00	178.00	Clone	
ctg252	2.00	386.00	AL513004	11.00	37.00	Clone	
ctg253	1.00	94.00	E30009S	25.50		Marker	
ctg253	1.00	94.00	C60015S	58.00		Marker	
ctg253	1.00	94.00	E60043	58.00		Marker	
ctg253	1.00	94.00	AL607103	47.00	69.00	Clone	
ctg255	1.00	689.00	R887	358.00		Marker	
ctg255	1.00	689.00	RG103	664.00		Marker	
ctg255	1.00	689.00	E11382S	29.50		Marker	
ctg255	1.00	689.00	R1869	57.50		Marker	
ctg255	1.00	689.00	S10906	167.00		Marker	
ctg255	1.00	689.00	S10904	164.50		Marker	
ctg255	1.00	689.00	AL513405	103.00	139.00	Clone	
ctg256	1.00	21.00	R887	8.50		Marker	
ctg257	5.00	189.00	S14025	56.50		Marker	
ctg258	1.00	172.00	S13126S	94.00		Marker	
ctg259	1.00	80.00	S13752	49.00		Marker	
ctg26	2.00	164.00	RG331	71.50		Marker	
ctg26	2.00	164.00	S21582S	150.00		Marker	
ctg26	2.00	164.00	C477	129.00		Marker	
ctg26	2.00	164.00	S10581	153.00		Marker	
ctg26	2.00	164.00	R503	60.00		Marker	
ctg26	2.00	164.00	AP004319	138.00	162.00	Clone	
ctg26	2.00	164.00	AP004031	17.00	49.00	Clone	
ctg26	2.00	164.00	AP003735	105.00	131.00	Clone	
ctg26	2.00	164.00	AP003687	25.00	61.00	Clone	
ctg26	2.00	164.00	AP003683	128.00	154.00	Clone	
ctg26	2.00	164.00	AP003259	68.00	106.00	Clone	
ctg260	1.00	368.00	R758	145.50		Marker	
ctg260	1.00	368.00	S826	285.50		Marker	
ctg260	1.00	368.00	S1436	16.50		Marker	
ctg260	1.00	368.00	E4418S	276.00		Marker	
ctg260	1.00	368.00	S12669S	62.00		Marker	
ctg260	1.00	368.00	AL513002	259.00	293.00	Clone	
ctg262	6.00	449.00	S1786	266.50		Marker	
ctg262	6.00	449.00	S11679	292.00		Marker	
ctg262	6.00	449.00	R1559	421.00		Marker	
ctg262	6.00	449.00	S2662	410.50		Marker	
ctg263	1.00	557.00	C2808	99.50		Marker	
ctg263	1.00	557.00	C87	370.50		Marker	
ctg263	1.00	557.00	R1709	152.50		Marker	
ctg263	1.00	557.00	G4001	251.50		Marker	
ctg263	1.00	557.00	CDO459	118.50		Marker	
ctg263	1.00	557.00	R10430S	511.00		Marker	
ctg263	1.00	557.00	C460	341.00		Marker	
ctg263	1.00	557.00	AL513403	92.00	132.00	Clone	
ctg264	1.00	146.00	C454	104.00		Marker	
ctg264	1.00	146.00	C1069	107.50		Marker	
ctg264	1.00	146.00	S861	66.50		Marker	
ctg265	2.00	109.00	L714	14.00		Marker	
ctg265	2.00	109.00	L405	83.00		Marker	
ctg266	2.00	225.00	R1759	34.50		Marker	
ctg266	2.00	225.00	C901	200.50		Marker	
ctg266	2.00	225.00	R2706	203.00		Marker	
ctg266	2.00	225.00	R1684	23.50		Marker	
ctg266	2.00	225.00	S13561	102.50		Marker	
ctg266	2.00	225.00	S11076	140.00		Marker	
ctg266	2.00	225.00	RM17	87.00		Marker	
ctg266	2.00	225.00	AC027133	71.00	103.00	Clone	
ctg267	3.00	125.00	E769S	61.00		Marker	
ctg267	3.00	125.00	RZ192	61.00		Marker	
ctg267	3.00	125.00	R688	98.00		Marker	
ctg267	3.00	125.00	AP003949	51.00	71.00	Clone	
ctg267	3.00	125.00	AP003620	46.00	76.00	Clone	
ctg267	3.00	125.00	AP003527	92.00	104.00	Clone	
ctg267	3.00	125.00	AP003519	7.00	31.00	Clone	
ctg268	3.00	102.00	AL442104	37.00	53.00	Clone	
ctg268	3.00	102.00	AC112658	32.00	60.00	Clone	
ctg268	3.00	102.00	C619	45.00		Marker	
ctg269	1.00	255.00	C1060	161.50		Marker	
ctg269	1.00	255.00	C602	34.50		Marker	
ctg269	1.00	255.00	S10363	236.50		Marker	
ctg269	1.00	255.00	AP004364	114.00	150.00	Clone	
ctg27	1.00	252.00	E60152S	136.00		Marker	
ctg27	1.00	252.00	R117	58.00		Marker	
ctg27	1.00	252.00	R2727	233.00		Marker	
ctg27	1.00	252.00	C12249S	233.00		Marker	
ctg27	1.00	252.00	C112	174.50		Marker	
ctg27	1.00	252.00	C2184	217.00		Marker	
ctg27	1.00	252.00	RZ783	162.00		Marker	
ctg27	1.00	252.00	RG350	44.50		Marker	
ctg27	1.00	252.00	E61984S	73.00		Marker	
ctg27	1.00	252.00	AP004365	84.00	122.00	Clone	
ctg27	1.00	252.00	AP004326	4.00	24.00	Clone	
ctg27	1.00	252.00	AP003627	197.00	225.00	Clone	
ctg27	1.00	252.00	AP003448	120.00	152.00	Clone	
ctg27	1.00	252.00	AP003298	163.00	199.00	Clone	
ctg27	1.00	252.00	AP003277	160.00	194.00	Clone	
ctg27	1.00	252.00	AP003263	53.00	93.00	Clone	
ctg27	1.00	252.00	AP003238	19.00	49.00	Clone	
ctg27	1.00	252.00	AP003228	215.00	251.00	Clone	
ctg270	3.00	125.00	AP004398	82.00	112.00	Clone	
ctg270	3.00	125.00	AP004268	53.00	89.00	Clone	
ctg270	3.00	125.00	AP003801	75.00	107.00	Clone	
ctg270	3.00	125.00	S20922S	71.00		Marker	
ctg271	1246.00	1440.00	E61044S	1299.50		Marker	
ctg271	1246.00	1440.00	E10235S	1318.00		Marker	
ctg271	1246.00	1440.00	AL662993	1253.00	1289.00	Clone	
ctg271	1246.00	1440.00	AL662961	1324.00	1356.00	Clone	
ctg271	1246.00	1440.00	AL606996	1284.00	1300.00	Clone	
ctg272	1.00	251.00	C479	87.00		Marker	
ctg272	1.00	251.00	RM214	87.00		Marker	
ctg272	1.00	251.00	E50915	233.00		Marker	
ctg272	1.00	251.00	C1176	101.00		Marker	
ctg272	1.00	251.00	C1006	75.00		Marker	
ctg272	1.00	251.00	RM542	75.00		Marker	
ctg272	1.00	251.00	AP004336	216.00	230.00	Clone	
ctg272	1.00	251.00	AP004305	73.00	101.00	Clone	
ctg272	1.00	251.00	AP004264	222.00	244.00	Clone	
ctg272	1.00	251.00	AP003889	132.00	162.00	Clone	
ctg272	1.00	251.00	AP003807	64.00	86.00	Clone	
ctg272	1.00	251.00	AP003745	224.00	242.00	Clone	
ctg273	1.00	76.00	AC091532	40.00	76.00	Clone	
ctg273	1.00	76.00	AC090882	1.00	27.00	Clone	
ctg273	1.00	76.00	S738	14.00		Marker	
ctg273	1.00	76.00	S10087	14.00		Marker	
ctg275	2.00	139.00	C9	117.00		Marker	
ctg279	5.00	51.00	AP002873	16.00	42.00	Clone	
ctg279	5.00	51.00	AP002871	8.00	36.00	Clone	
ctg279	5.00	51.00	E4175S	22.00		Marker	
ctg279	5.00	51.00	E21147S	29.00		Marker	
ctg28	2.00	428.00	R1888	40.00		Marker	
ctg28	2.00	428.00	C673	171.00		Marker	
ctg28	2.00	428.00	C1357	75.00		Marker	
ctg28	2.00	428.00	R1373	171.00		Marker	
ctg28	2.00	428.00	S910	337.50		Marker	
ctg28	2.00	428.00	RM154	226.00		Marker	
ctg28	2.00	428.00	S21847S	333.00		Marker	
ctg28	2.00	428.00	AP004799	353.00	391.00	Clone	
ctg28	2.00	428.00	AP004769	79.00	115.00	Clone	
